timestamp,src_ip,dst_ip,protocol,sport,dport
2025-11-25T18:05:44.773324,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:44.779522,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:45.071007,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:45.073310,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:45.595548,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:45.598512,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:45.600554,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:45.603508,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:45.607776,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:45.970499,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:45.972490,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:45.974856,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:46.341394,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:46.347884,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:46.351926,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:46.357283,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:46.360469,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:46.364065,192.168.31.131,52.182.143.215,TCP,65388,443
2025-11-25T18:05:46.619569,52.182.143.215,192.168.31.131,TCP,443,65388
2025-11-25T18:05:49.111228,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.333287,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.340509,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.347607,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.554866,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.558473,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.561021,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.786931,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.790866,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.794846,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.798849,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.802057,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:49.804057,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.806057,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.809051,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.811052,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:49.813087,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:50.009928,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.012891,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.016680,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.018723,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.022660,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:50.024663,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:50.252712,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.275839,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:50.302511,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:52.493070,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:05:52.973559,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:05:53.212597,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T18:05:53.977789,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:05:57.254635,192.168.31.131,192.168.31.1,UDP,55268,53
2025-11-25T18:05:57.260053,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:05:57.265137,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:05:57.270637,192.168.31.1,192.168.31.131,UDP,53,55268
2025-11-25T18:05:57.275094,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:05:57.279610,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:05:57.282642,192.168.31.131,192.168.31.1,UDP,55268,53
2025-11-25T18:05:57.286092,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:05:57.288169,192.168.31.131,192.168.31.1,UDP,54998,53
2025-11-25T18:05:57.289713,192.168.31.131,192.168.31.1,UDP,60966,53
2025-11-25T18:05:57.292065,192.168.31.1,192.168.31.131,UDP,53,55268
2025-11-25T18:05:57.294181,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:05:57.296186,192.168.31.1,192.168.31.131,UDP,53,54998
2025-11-25T18:05:57.298531,192.168.31.1,192.168.31.131,UDP,53,60966
2025-11-25T18:05:58.435976,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:05:58.475533,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:05:58.887191,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:05:59.141422,20.42.73.26,192.168.31.131,TCP,443,65402
2025-11-25T18:05:59.144870,192.168.31.131,20.42.73.26,TCP,65402,443
2025-11-25T18:07:46.259513,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:07:46.266509,192.168.31.131,192.168.31.1,UDP,58020,53
2025-11-25T18:07:46.293386,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:07:46.296838,192.168.31.1,192.168.31.131,UDP,53,58020
2025-11-25T18:07:46.298871,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:46.556732,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:46.564753,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:46.570191,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:46.670050,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:07:46.829083,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:46.835390,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:46.999320,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:47.099605,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.101605,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.104608,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.105608,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.107606,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.109607,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.241766,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.359596,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.366701,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.409735,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.473336,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:47.504572,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.508574,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.512567,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.515752,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.518059,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.521169,192.168.31.131,13.89.179.9,TCP,55263,443
2025-11-25T18:07:47.523490,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.819820,13.89.179.9,192.168.31.131,TCP,443,55263
2025-11-25T18:07:47.857264,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.862952,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.867888,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.873890,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.879886,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:47.884887,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.888884,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.893887,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.897885,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.901087,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.904489,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.907968,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:47.909966,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:48.161687,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:48.170459,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:48.172456,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:49.234148,52.182.143.210,192.168.31.131,TCP,443,55264
2025-11-25T18:07:49.241325,192.168.31.131,52.182.143.210,TCP,55264,443
2025-11-25T18:07:52.916007,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:07:52.969486,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:53.265471,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T18:07:53.485023,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:58.239729,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:07:58.972247,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:59.475364,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:07:59.873468,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:07:59.876423,192.168.31.131,192.168.31.1,UDP,58020,53
2025-11-25T18:07:59.882426,192.168.31.1,192.168.31.131,UDP,53,58020
2025-11-25T18:07:59.889641,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:07:59.891661,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.112531,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.117075,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.122907,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.332147,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.333219,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.556965,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.562034,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.565031,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.568031,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.571032,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.573029,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.782729,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.805226,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.840897,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:00.842890,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.845895,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:00.847858,192.168.31.131,20.42.73.27,TCP,55289,443
2025-11-25T18:08:01.072458,20.42.73.27,192.168.31.131,TCP,443,55289
2025-11-25T18:08:04.704333,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:04.925299,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:04.927757,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:04.928836,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.142217,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.145462,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.146502,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.415453,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.417674,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.419672,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.421672,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.423670,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.424906,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.425905,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.428945,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.429976,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.432212,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.752060,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.754062,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.756493,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.758402,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:05.760488,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.761637,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:05.966586,20.189.173.26,192.168.31.131,TCP,443,55300
2025-11-25T18:08:06.017318,192.168.31.131,20.189.173.26,TCP,55300,443
2025-11-25T18:08:10.734022,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:08:10.970377,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:08:11.472124,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:08:12.849404,192.168.31.131,192.168.31.1,UDP,58020,53
2025-11-25T18:08:12.857811,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:08:12.878135,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:08:12.899542,192.168.31.1,192.168.31.131,UDP,53,58020
2025-11-25T18:08:12.905272,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:08:12.908727,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:08:12.912663,192.168.31.131,192.168.31.1,UDP,60966,53
2025-11-25T18:08:12.914660,192.168.31.131,192.168.31.1,UDP,54998,53
2025-11-25T18:08:12.917665,192.168.31.131,192.168.31.1,UDP,51621,53
2025-11-25T18:08:12.919664,192.168.31.1,192.168.31.131,UDP,53,60966
2025-11-25T18:08:12.922662,192.168.31.1,192.168.31.131,UDP,53,54998
2025-11-25T18:08:12.924679,192.168.31.131,192.168.31.1,UDP,60857,53
2025-11-25T18:08:12.926685,192.168.31.1,192.168.31.131,UDP,53,51621
2025-11-25T18:08:12.929717,192.168.31.1,192.168.31.131,UDP,53,60857
2025-11-25T18:08:15.959623,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:08:15.973571,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:08:16.971349,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:08:17.640569,192.168.31.131,140.82.112.26,TCP,60861,443
2025-11-25T18:08:17.876979,140.82.112.26,192.168.31.131,TCP,443,60861
2025-11-25T18:10:51.607689,192.168.31.2,239.255.255.250,UDP,1900,1900
2025-11-25T18:10:51.626088,192.168.31.2,239.255.255.250,UDP,1900,1900
2025-11-25T18:10:51.811370,192.168.31.2,239.255.255.250,UDP,1900,1900
2025-11-25T18:10:52.211044,192.168.31.131,192.168.31.1,UDP,59034,53
2025-11-25T18:10:52.213043,192.168.31.131,192.168.31.1,UDP,58439,53
2025-11-25T18:10:52.215431,192.168.31.1,192.168.31.131,UDP,53,58439
2025-11-25T18:10:52.351751,192.168.31.1,192.168.31.131,UDP,53,59034
2025-11-25T18:10:52.357914,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:52.663057,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:52.669114,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:52.673457,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:52.919049,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:52.926049,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.180904,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.182906,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.184903,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.186964,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.187968,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.190003,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.322238,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T18:10:53.362835,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:10:53.437007,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.440006,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.442002,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.444307,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.446571,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.449571,192.168.31.131,13.89.179.14,TCP,55808,443
2025-11-25T18:10:53.696251,13.89.179.14,192.168.31.131,TCP,443,55808
2025-11-25T18:10:53.977031,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:10:54.291265,192.168.31.131,104.208.16.88,TCP,55804,443
2025-11-25T18:10:54.294470,192.168.31.131,104.208.16.88,TCP,55803,443
2025-11-25T18:10:54.479490,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:10:54.563408,104.208.16.88,192.168.31.131,TCP,443,55803
2025-11-25T18:10:54.565829,192.168.31.131,104.208.16.88,TCP,55803,443
2025-11-25T18:10:54.576028,104.208.16.88,192.168.31.131,TCP,443,55804
2025-11-25T18:10:58.018526,192.168.31.131,192.168.31.1,UDP,58439,53
2025-11-25T18:10:58.023300,192.168.31.131,192.168.31.1,UDP,54442,53
2025-11-25T18:10:58.028088,192.168.31.1,192.168.31.131,UDP,53,54442
2025-11-25T18:10:58.033205,192.168.31.1,192.168.31.131,UDP,53,58439
2025-11-25T18:10:58.035203,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:58.160325,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T18:10:58.268645,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:58.270786,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:58.273603,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:58.474268,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T18:10:58.515594,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:58.518593,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:58.848606,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.047418,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.053423,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.056423,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.059418,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.061921,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:59.064952,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:59.287199,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.389167,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.411532,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:10:59.416524,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:59.422865,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:59.427859,192.168.31.131,52.168.117.169,TCP,55820,443
2025-11-25T18:10:59.669827,52.168.117.169,192.168.31.131,TCP,443,55820
2025-11-25T18:11:02.682308,192.168.31.131,10.0.0.99,TCP,80,36425
2025-11-25T18:11:02.700206,192.168.31.131,10.0.0.99,TCP,80,29278
2025-11-25T18:11:02.716196,192.168.31.131,10.0.0.99,TCP,80,40973
2025-11-25T18:11:02.731993,192.168.31.131,10.0.0.99,TCP,80,58905
2025-11-25T18:11:02.747643,192.168.31.131,10.0.0.99,TCP,80,30784
2025-11-25T18:11:02.764528,192.168.31.131,10.0.0.99,TCP,80,7115
2025-11-25T18:11:02.780166,192.168.31.131,10.0.0.99,TCP,80,40231
2025-11-25T18:11:02.795466,192.168.31.131,10.0.0.99,TCP,80,43938
2025-11-25T18:11:02.811240,192.168.31.131,10.0.0.99,TCP,80,59175
2025-11-25T18:11:02.826843,192.168.31.131,10.0.0.99,TCP,80,50316
2025-11-25T18:11:02.843882,192.168.31.131,10.0.0.99,TCP,80,15627
2025-11-25T18:11:02.861345,192.168.31.131,10.0.0.99,TCP,80,35103
2025-11-25T18:11:02.879294,192.168.31.131,10.0.0.99,TCP,80,62561
2025-11-25T18:11:02.895175,192.168.31.131,10.0.0.99,TCP,80,25935
2025-11-25T18:11:02.911517,192.168.31.131,10.0.0.99,TCP,80,21049
2025-11-25T18:11:02.925962,192.168.31.131,10.0.0.99,TCP,80,22123
2025-11-25T18:11:02.941460,192.168.31.131,10.0.0.99,TCP,80,56925
2025-11-25T18:11:02.956733,192.168.31.131,10.0.0.99,TCP,80,55241
2025-11-25T18:11:02.973678,192.168.31.131,10.0.0.99,TCP,80,34894
2025-11-25T18:11:02.989355,192.168.31.131,10.0.0.99,TCP,80,32423
2025-11-25T18:11:03.004878,192.168.31.131,10.0.0.99,TCP,80,1486
2025-11-25T18:11:03.020962,192.168.31.131,10.0.0.99,TCP,80,1516
2025-11-25T18:11:03.036628,192.168.31.131,10.0.0.99,TCP,80,29102
2025-11-25T18:11:03.052567,192.168.31.131,10.0.0.99,TCP,80,60972
2025-11-25T18:11:03.068025,192.168.31.131,10.0.0.99,TCP,80,25197
2025-11-25T18:11:03.083891,192.168.31.131,10.0.0.99,TCP,80,56515
2025-11-25T18:11:03.099510,192.168.31.131,10.0.0.99,TCP,80,9862
2025-11-25T18:11:03.114314,192.168.31.131,10.0.0.99,TCP,80,53501
2025-11-25T18:11:03.129610,192.168.31.131,10.0.0.99,TCP,80,11745
2025-11-25T18:11:03.144491,192.168.31.131,10.0.0.99,TCP,80,36328
2025-11-25T18:11:03.165328,192.168.31.131,10.0.0.99,TCP,80,7709
2025-11-25T18:11:03.183999,192.168.31.131,10.0.0.99,TCP,80,16574
2025-11-25T18:11:03.200062,192.168.31.131,10.0.0.99,TCP,80,41908
2025-11-25T18:11:03.215874,192.168.31.131,10.0.0.99,TCP,80,65210
2025-11-25T18:11:03.232775,192.168.31.131,10.0.0.99,TCP,80,25605
2025-11-25T18:11:03.248078,192.168.31.131,10.0.0.99,TCP,80,52074
2025-11-25T18:11:03.264897,192.168.31.131,10.0.0.99,TCP,80,15641
2025-11-25T18:11:03.280436,192.168.31.131,10.0.0.99,TCP,80,59515
2025-11-25T18:11:03.295860,192.168.31.131,10.0.0.99,TCP,80,64539
2025-11-25T18:11:03.311224,192.168.31.131,10.0.0.99,TCP,80,3382
2025-11-25T18:11:03.332748,192.168.31.131,10.0.0.99,TCP,80,50723
2025-11-25T18:11:03.350931,192.168.31.131,10.0.0.99,TCP,80,12082
2025-11-25T18:11:03.367770,192.168.31.131,10.0.0.99,TCP,80,17943
2025-11-25T18:11:03.395712,192.168.31.131,10.0.0.99,TCP,80,29777
2025-11-25T18:11:03.417203,192.168.31.131,10.0.0.99,TCP,80,28892
2025-11-25T18:11:03.435091,192.168.31.131,10.0.0.99,TCP,80,10810
2025-11-25T18:11:03.450816,192.168.31.131,10.0.0.99,TCP,80,32929
2025-11-25T18:11:03.465942,192.168.31.131,10.0.0.99,TCP,80,27328
2025-11-25T18:11:03.481276,192.168.31.131,10.0.0.99,TCP,80,21013
2025-11-25T18:11:03.497165,192.168.31.131,10.0.0.99,TCP,80,62921
2025-11-25T18:11:03.511773,192.168.31.131,10.0.0.99,TCP,80,5246
2025-11-25T18:11:03.528042,192.168.31.131,10.0.0.99,TCP,80,1513
2025-11-25T18:11:03.543773,192.168.31.131,10.0.0.99,TCP,80,51892
2025-11-25T18:11:03.559105,192.168.31.131,10.0.0.99,TCP,80,42945
2025-11-25T18:11:03.575278,192.168.31.131,10.0.0.99,TCP,80,40808
2025-11-25T18:11:03.592923,192.168.31.131,10.0.0.99,TCP,80,48412
2025-11-25T18:11:03.609535,192.168.31.131,10.0.0.99,TCP,80,43946
2025-11-25T18:11:03.626488,192.168.31.131,10.0.0.99,TCP,80,15069
2025-11-25T18:11:03.643672,192.168.31.131,10.0.0.99,TCP,80,54294
2025-11-25T18:11:03.665518,192.168.31.131,10.0.0.99,TCP,80,23909
2025-11-25T18:11:03.687906,192.168.31.131,10.0.0.99,TCP,80,19206
2025-11-25T18:11:03.704115,192.168.31.131,10.0.0.99,TCP,80,61323
2025-11-25T18:11:03.718612,192.168.31.131,10.0.0.99,TCP,80,17269
2025-11-25T18:11:03.733749,192.168.31.131,10.0.0.99,TCP,80,59389
2025-11-25T18:11:03.749427,192.168.31.131,10.0.0.99,TCP,80,25017
2025-11-25T18:11:03.764064,192.168.31.131,10.0.0.99,TCP,80,56787
2025-11-25T18:11:03.779778,192.168.31.131,10.0.0.99,TCP,80,41712
2025-11-25T18:11:03.795140,192.168.31.131,10.0.0.99,TCP,80,11474
2025-11-25T18:11:03.811610,192.168.31.131,10.0.0.99,TCP,80,35972
2025-11-25T18:11:03.827347,192.168.31.131,10.0.0.99,TCP,80,53167
2025-11-25T18:11:03.842160,192.168.31.131,10.0.0.99,TCP,80,20783
2025-11-25T18:11:03.854424,192.168.31.131,104.208.16.88,TCP,55832,443
2025-11-25T18:11:03.857435,192.168.31.131,10.0.0.99,TCP,80,40843
2025-11-25T18:11:03.872871,192.168.31.131,10.0.0.99,TCP,80,22823
2025-11-25T18:11:03.888017,192.168.31.131,10.0.0.99,TCP,80,38623
2025-11-25T18:11:03.903995,192.168.31.131,10.0.0.99,TCP,80,13155
2025-11-25T18:11:03.919819,192.168.31.131,10.0.0.99,TCP,80,57618
2025-11-25T18:11:03.935387,192.168.31.131,10.0.0.99,TCP,80,15923
2025-11-25T18:11:03.950801,192.168.31.131,10.0.0.99,TCP,80,27082
2025-11-25T18:11:03.969205,192.168.31.131,10.0.0.99,TCP,80,1438
2025-11-25T18:11:03.985813,192.168.31.131,10.0.0.99,TCP,80,26783
2025-11-25T18:11:04.002728,192.168.31.131,10.0.0.99,TCP,80,39851
2025-11-25T18:11:04.018439,192.168.31.131,10.0.0.99,TCP,80,36333
2025-11-25T18:11:04.033659,192.168.31.131,10.0.0.99,TCP,80,5281
2025-11-25T18:11:04.049897,192.168.31.131,10.0.0.99,TCP,80,7418
2025-11-25T18:11:04.066940,192.168.31.131,10.0.0.99,TCP,80,59331
