timestamp,src_ip,dst_ip,protocol,sport,dport
2025-11-25T17:47:31.648444,13.89.179.11,192.168.31.131,TCP,443,52340
2025-11-25T17:47:31.659975,13.89.179.11,192.168.31.131,TCP,443,52340
2025-11-25T17:47:31.661013,192.168.31.131,13.89.179.11,TCP,52340,443
2025-11-25T17:47:31.663532,192.168.31.131,13.89.179.11,TCP,52340,443
2025-11-25T17:47:31.664830,192.168.31.131,13.89.179.11,TCP,52340,443
2025-11-25T17:47:31.926734,13.89.179.11,192.168.31.131,TCP,443,52340
2025-11-25T17:47:32.268039,192.168.31.131,52.182.143.208,TCP,52324,443
2025-11-25T17:47:32.276080,192.168.31.131,52.182.143.208,TCP,52323,443
2025-11-25T17:47:32.549764,52.182.143.208,192.168.31.131,TCP,443,52323
2025-11-25T17:47:32.554015,192.168.31.131,52.182.143.208,TCP,52323,443
2025-11-25T17:47:32.609064,52.182.143.208,192.168.31.131,TCP,443,52324
2025-11-25T17:47:32.685455,52.182.143.208,192.168.31.131,TCP,443,52324
2025-11-25T17:47:34.033571,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:47:34.470361,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:35.471698,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:36.256946,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:36.519503,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:36.524069,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:36.527185,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:36.531029,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:36.777647,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:36.780706,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:36.784729,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:36.807760,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:36.810781,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:36.815027,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.034645,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.045146,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.048579,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:37.099445,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.106551,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.108592,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.109553,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.110995,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.113021,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.114220,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.116574,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.117574,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.119581,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.315024,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.317545,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.318639,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.319775,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.320790,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.322980,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:37.324025,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:37.370382,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.372597,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.374705,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.376703,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.378703,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.379703,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.381703,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:37.577065,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.581149,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:47:37.584101,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:47:37.630485,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:37.670352,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:38.095690,192.168.31.131,224.0.0.251,UDP,5353,5353
2025-11-25T17:47:39.215773,192.168.31.131,239.255.255.250,UDP,51067,1900
2025-11-25T17:47:39.704524,192.168.49.1,192.168.31.131,UDP,60000,51067
2025-11-25T17:47:39.717737,192.168.31.98,192.168.31.131,UDP,60000,51067
2025-11-25T17:47:39.721018,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.726303,192.168.31.98,192.168.31.131,TCP,60000,52349
2025-11-25T17:47:39.728875,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.732360,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.735332,192.168.31.98,192.168.31.131,TCP,60000,52349
2025-11-25T17:47:39.746876,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:39.750911,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:39.757323,192.168.31.98,192.168.31.131,TCP,60000,52349
2025-11-25T17:47:39.760972,192.168.31.98,192.168.31.131,TCP,60000,52349
2025-11-25T17:47:39.762972,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.822259,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.826042,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:39.832715,192.168.31.98,192.168.31.131,TCP,8009,52350
2025-11-25T17:47:39.835210,192.168.31.98,192.168.31.131,TCP,60000,52349
2025-11-25T17:47:39.838318,192.168.31.131,192.168.31.98,TCP,52349,60000
2025-11-25T17:47:39.841529,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:39.843919,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:39.845927,192.168.31.98,192.168.31.131,TCP,8009,52350
2025-11-25T17:47:39.847919,192.168.31.98,192.168.31.131,TCP,8009,52350
2025-11-25T17:47:39.884687,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:39.888088,192.168.31.98,192.168.31.131,TCP,8009,52350
2025-11-25T17:47:39.890107,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:39.892496,192.168.31.98,192.168.31.131,TCP,8009,52350
2025-11-25T17:47:39.894507,192.168.31.131,192.168.31.98,TCP,52350,8009
2025-11-25T17:47:40.010703,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:40.012703,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:40.040010,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:40.085261,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:41.201015,192.168.31.131,104.199.241.202,TCP,60213,4070
2025-11-25T17:47:41.302971,104.199.241.202,192.168.31.131,TCP,4070,60213
2025-11-25T17:47:41.353905,192.168.31.131,104.199.241.202,TCP,60213,4070
2025-11-25T17:47:41.445361,192.168.31.131,140.82.114.25,TCP,55544,443
2025-11-25T17:47:41.677308,140.82.114.25,192.168.31.131,TCP,443,55544
2025-11-25T17:47:43.457047,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:47:43.460103,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:47:43.480016,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:47:43.485058,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:47:43.487061,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:43.617809,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.619819,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:43.620817,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:43.763493,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.764745,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:43.908817,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.910848,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.912843,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.914843,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:43.915841,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:43.917843,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:44.049902,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:44.054622,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:44.056612,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:44.059992,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:44.061986,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:44.064171,192.168.31.131,20.213.196.214,TCP,52353,443
2025-11-25T17:47:44.187002,20.213.196.214,192.168.31.131,TCP,443,52353
2025-11-25T17:47:45.296986,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:47:45.474282,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:45.503708,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:47:45.975549,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:46.474851,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:46.980713,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:51.938439,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:47:51.940577,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:47:51.953767,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:47:51.965459,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:47:51.968463,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:47:51.970578,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:51.972579,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:52.194343,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.197649,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.199738,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.423893,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.425894,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.473281,192.168.31.2,224.0.0.251,UDP,5353,5353
2025-11-25T17:47:52.475281,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:52.647674,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.651965,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.653964,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.655961,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.658312,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.660313,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.845894,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T17:47:52.869342,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.871651,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.876731,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:52.878800,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.879801,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:52.882271,192.168.31.131,20.189.173.2,TCP,52359,443
2025-11-25T17:47:53.091257,20.189.173.2,192.168.31.131,TCP,443,52359
2025-11-25T17:47:53.177454,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:53.180680,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:53.181968,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:53.440280,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:53.445564,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:53.485910,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:53.744825,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:53.746186,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:54.043271,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:56.129870,140.82.114.25,192.168.31.131,TCP,443,55544
2025-11-25T17:47:56.131951,192.168.31.131,140.82.114.25,TCP,55544,443
2025-11-25T17:47:56.361767,140.82.114.25,192.168.31.131,TCP,443,55544
2025-11-25T17:47:57.021918,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:57.024154,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:57.282703,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:57.285677,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:47:57.330959,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:47:58.097372,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:47:58.475893,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:58.973176,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:47:59.925086,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:47:59.928296,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:47:59.941643,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:47:59.945105,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:48:01.161987,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:01.164038,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:01.425864,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:01.428877,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:01.431153,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:01.432192,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:01.434421,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:01.436419,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:01.798770,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:01.903190,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:02.057270,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:04.446849,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:48:04.469101,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:04.982998,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:06.195510,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:48:06.197511,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:48:06.282402,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:48:06.287998,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:48:06.290015,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:06.486884,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.489885,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:06.491885,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:06.693935,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.695943,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:06.916428,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.919388,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.920387,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.922387,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:06.923386,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:06.925388,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:07.110582,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:07.112538,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:07.114542,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:07.116565,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:07.117564,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:07.119982,192.168.31.131,20.37.198.118,TCP,52367,443
2025-11-25T17:48:07.309137,20.37.198.118,192.168.31.131,TCP,443,52367
2025-11-25T17:48:09.876223,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:48:09.974192,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:10.473455,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:16.222672,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:48:16.469047,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:16.982714,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:18.886884,192.168.31.2,224.0.0.251,UDP,5353,5353
2025-11-25T17:48:21.364272,192.168.31.2,224.0.0.251,UDP,5353,5353
2025-11-25T17:48:21.752704,192.168.31.2,224.0.0.251,UDP,5353,5353
2025-11-25T17:48:22.589284,192.168.31.131,52.182.143.208,TCP,52348,443
2025-11-25T17:48:22.775889,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:48:22.843946,52.182.143.208,192.168.31.131,TCP,443,52348
2025-11-25T17:48:22.856382,192.168.31.131,192.168.31.1,UDP,53597,53
2025-11-25T17:48:22.859495,192.168.31.131,192.168.31.1,UDP,60984,53
2025-11-25T17:48:22.861494,192.168.31.131,192.168.31.1,UDP,64007,53
2025-11-25T17:48:22.862970,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T17:48:22.873868,192.168.31.1,192.168.31.131,UDP,53,53597
2025-11-25T17:48:22.878388,192.168.31.1,192.168.31.131,UDP,53,60984
2025-11-25T17:48:22.881103,192.168.31.1,192.168.31.131,UDP,53,64007
2025-11-25T17:48:22.921691,192.168.31.131,192.168.31.1,UDP,57176,53
2025-11-25T17:48:22.923854,192.168.31.131,192.168.31.1,UDP,57292,53
2025-11-25T17:48:22.926252,192.168.31.131,192.168.31.1,UDP,61010,53
2025-11-25T17:48:22.928739,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:22.931113,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:22.933113,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:22.935502,192.168.31.1,192.168.31.131,UDP,53,57176
2025-11-25T17:48:22.940255,192.168.31.1,192.168.31.131,UDP,53,57292
2025-11-25T17:48:22.943254,192.168.31.1,192.168.31.131,UDP,53,61010
2025-11-25T17:48:22.980074,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:23.211402,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:23.213544,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:23.261848,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:23.522222,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:23.524223,192.168.31.131,52.182.143.208,TCP,52347,443
2025-11-25T17:48:23.790835,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:48:23.794343,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:48:23.829858,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:48:23.831861,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:48:23.834062,52.182.143.208,192.168.31.131,TCP,443,52347
2025-11-25T17:48:23.835253,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:23.957964,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:23.979361,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:24.136586,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.137583,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.139581,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.239880,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:24.241879,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:24.244881,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:24.351349,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.354389,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.667556,192.168.31.131,192.168.31.1,UDP,54133,53
2025-11-25T17:48:24.669555,192.168.31.131,192.168.31.1,UDP,50310,53
2025-11-25T17:48:24.767800,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.769805,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.773001,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.774000,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:24.777022,192.168.31.1,192.168.31.131,UDP,53,54133
2025-11-25T17:48:24.779024,192.168.31.1,192.168.31.131,UDP,53,50310
2025-11-25T17:48:24.781019,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.783020,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.785018,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:24.787172,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:24.864876,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:24.993311,192.168.31.1,224.0.0.251,OTHER,,
2025-11-25T17:48:25.000329,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.001838,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.002846,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.006047,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.008174,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.009213,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.011253,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:25.012253,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.014712,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:25.016986,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.019030,192.168.31.131,52.168.117.175,TCP,52370,443
2025-11-25T17:48:25.086305,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.088315,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.089349,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.215860,52.168.117.175,192.168.31.131,TCP,443,52370
2025-11-25T17:48:25.218147,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.220186,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.312119,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.315260,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.317260,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.319481,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.321517,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.323011,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.446434,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.449438,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.450435,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.452926,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.454130,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.457316,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.471351,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:48:25.535212,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.537212,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.539213,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.540209,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.542481,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.546829,192.168.31.131,52.168.117.175,TCP,52371,443
2025-11-25T17:48:25.664510,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.666511,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.667511,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:48:25.668511,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.670513,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.672517,192.168.31.131,20.189.172.76,TCP,52372,443
2025-11-25T17:48:25.757255,52.168.117.175,192.168.31.131,TCP,443,52371
2025-11-25T17:48:25.878827,20.189.172.76,192.168.31.131,TCP,443,52372
2025-11-25T17:50:48.657139,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.668419,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.669418,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.703629,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.704723,192.168.31.131,40.74.98.195,TCP,62919,443
2025-11-25T17:50:48.706740,192.168.31.131,40.74.98.195,TCP,62919,443
2025-11-25T17:50:48.770651,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.775244,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.778448,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:48.780676,192.168.31.131,40.74.98.195,TCP,62919,443
2025-11-25T17:50:48.781675,192.168.31.131,40.74.98.195,TCP,62919,443
2025-11-25T17:50:48.783778,192.168.31.131,40.74.98.195,TCP,62919,443
2025-11-25T17:50:48.891577,40.74.98.195,192.168.31.131,TCP,443,62919
2025-11-25T17:50:50.849699,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:50:50.983094,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:50:51.566264,192.168.31.1,224.0.0.1,OTHER,,
2025-11-25T17:50:51.972895,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:50:52.900348,192.168.31.131,192.168.31.255,UDP,57621,57621
2025-11-25T17:50:52.976570,192.168.31.131,224.0.0.22,OTHER,,
2025-11-25T17:50:55.880134,192.168.31.131,20.189.173.16,TCP,62920,443
